business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
Q8kpdYu_CO6FNP0brTz98w,My Little Dumplings,1372 Queen Street E,M4L 1C9,43.6645045,-79.3252017,5,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Specialty Food, Food, Restaurants","{'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '8:0-13:0'}","{'type': 'Point', 'coordinates': [-79.3252017, 43.6645045]}"
3E5umUqaU5OZAV3jNLW3kQ,Tom&Sawyer Fresh Prepared Pet Meals,1247 Queen Street E,M4L 1C2,43.6632278,-79.3293119,5,1,,"Pets, Pet Services","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3293119, 43.6632278]}"
95n1khtGJ9ge-UlpqKf6VA,The Papery,1424 Yonge Street,M4T 1Y5,43.6869547,-79.3939195,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'True'}","Flowers & Gifts, Holiday Decorations, Cards & Stationery, Arts & Crafts, Shopping, Home & Garden, Event Planning & Services","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3939195, 43.6869547]}"
QWKwqPmjMj9E5F4W4fFwpw,Gardenview Convenience,252 Queen St W,M5V 1Z8,43.6500663,-79.3913874,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Convenience Stores, Food",,"{'type': 'Point', 'coordinates': [-79.3913874, 43.6500663]}"
Cy9LmQrY9rWwaNTSqxQn6A,groovy,323 Queen Street W,M5V 2A4,43.6494979,-79.3916954,14,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Fashion, Shopping, Shoe Stores","{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-19:30', 'Sunday': '11:0-19:0'}","{'type': 'Point', 'coordinates': [-79.3916954, 43.6494979]}"
dNmHrn9WgT1QOz6DkEWXlw,Urbantextures,44 Gerrard St W,M5G 2K2,43.658897,-79.383798,4,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}","Hair Salons, Barbers, Beauty & Spas",,"{'type': 'Point', 'coordinates': [-79.383798, 43.658897]}"
OSF8Iy5Xq-hAN4-zhDVS4w,Bar Reyna,158 Cumberland Street,M5R 1A8,43.6700667,-79.3934093,84,1,"{'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'full_bar'"", 'GoodForDancing': 'False', 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'WheelchairAccessible': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'CoatCheck': 'False', 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'HasTV': 'False', 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Nightlife, Bars, Mediterranean, Cocktail Bars, Restaurants, Lounges","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-16:0'}","{'type': 'Point', 'coordinates': [-79.3934093, 43.6700667]}"
Ixl5RYGCBrNGhvKz4YM97w,Toronto Kia,2222 Danforth Avenue,M4C 1K3,43.6864888,-79.3094247,11,1,,"Automotive, Car Dealers","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3094247, 43.6864888]}"
vHHHbPjhXtLApOmBoGWLww,Seaspray Restaurant,629 Kingston Road,M4E 1R3,43.6787087,-79.2982057,8,1,"{'RestaurantsDelivery': 'True', 'Alcohol': ""'beer_and_wine'"", 'HasTV': 'True', 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'GoodForKids': 'True'}","Chinese, Restaurants",,"{'type': 'Point', 'coordinates': [-79.2982057, 43.6787087]}"
sqj18NheItQq-PR9c4uM4g,Kandahar Kabab,45 Overlea Blvd,M4H 1C3,43.7051458823,-79.3486794388,13,1,"{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Afghan, Restaurants, Halal","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-23:30'}","{'type': 'Point', 'coordinates': [-79.3486794388, 43.7051458823]}"
ftvZ6BVmbZndKcVPEdakIQ,Arepa Café,490 Queen Street W,M5V 2B3,43.6479538471,-79.4008710352,242,1,"{'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Latin American, Salad, Coffee & Tea, Desserts, Venezuelan, Restaurants, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4008710352, 43.6479538471]}"
sEAKw3MZkER1u_1fzIeD3g,Gol Take-Out,5 Spring Garden Avenue,M2N 3G1,43.7643256,-79.4112846,22,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False'}","Persian/Iranian, Food, Ethnic Grocery, International Grocery, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4112846, 43.7643256]}"
2mBYJY49vp-ICLptl-cktg,Yonge Eglinton Sewing Centre,2144 Yonge St,M4S 2A8,43.7038217,-79.397901,3,0,,"Sewing & Alterations, Local Services",,"{'type': 'Point', 'coordinates': [-79.397901, 43.7038217]}"
8PwwIQiWgRd2vRFVJihpJQ,Convocation Hall,"31 King's College Circle, University of Toronto",M5S,43.6607787,-79.3954499,6,1,,"Education, Colleges & Universities, Venues & Event Spaces, Event Planning & Services",,"{'type': 'Point', 'coordinates': [-79.3954499, 43.6607787]}"
jbbFyy2rl8x_7ssz-GifbQ,Fusilli Restaurant,531 Queen Street E,M5A 1V1,43.6570599,-79.3571931,20,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Italian","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0'}","{'type': 'Point', 'coordinates': [-79.3571931, 43.6570599]}"
g1Z0WVj6ab9nnObX2VRUYg,The Mizzen,1 Harbour Sq,M5J 1A6,43.6409744,-79.3756018,11,1,"{'RestaurantsPriceRange2': '3', 'WiFi': ""'free'""}","Event Planning & Services, Hotels, Hotels & Travel",,"{'type': 'Point', 'coordinates': [-79.3756018, 43.6409744]}"
KXXdrkLLl03evqeJZ9lV2Q,Durbar Indian Cuisine,2469 Bloor Street W,M6S 1P7,43.6489129,-79.484799,6,1,"{'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True'}","Restaurants, Indian","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-22:0'}","{'type': 'Point', 'coordinates': [-79.484799, 43.6489129]}"
S5sKz-ZPOGOB9Zmfc9cnnw,Ottway Herbs & Vitamins,453 Church St,M4Y 2C5,43.6640597,-79.3798972,4,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Health Markets, Specialty Food, Food, Shopping",,"{'type': 'Point', 'coordinates': [-79.3798972, 43.6640597]}"
PUOEIAp615ar5vbfF_rh6Q,Osmow's,2439 Yonge Street,M4P 2E7,43.7108743004,-79.3990561546,16,1,"{'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Middle Eastern, Food, Mediterranean","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.3990561546, 43.7108743004]}"
Gj_3rd6cksrE7x9CYK3_3A,Alligator Pear Cafe,639 Queen Street W,M5V 2B7,43.6471805,-79.4034034,3,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True'}","Event Planning & Services, Food, Caterers, Restaurants, Cafes","{'Monday': '11:30-17:30', 'Tuesday': '11:30-17:30', 'Wednesday': '11:30-17:30', 'Thursday': '11:30-17:30', 'Friday': '11:30-17:30', 'Saturday': '11:30-17:30', 'Sunday': '11:30-17:30'}","{'type': 'Point', 'coordinates': [-79.4034034, 43.6471805]}"
fwuWrhPXTrEh1qHWoi_xSw,The Little House Kebobs,357 Yonge Street,M5B 1S1,43.6580518,-79.3815125,4,0,"{'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'""}","Restaurants, Persian/Iranian, Middle Eastern",,"{'type': 'Point', 'coordinates': [-79.3815125, 43.6580518]}"
WoLGuuAdU1W-0eMgKVm8Dw,Brimz,311A Queen Street W,M5V 2A4,43.649699,-79.3913141,6,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Shopping, Accessories, Fashion, Hats","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3913141, 43.649699]}"
MC4becrrM9ntmnfMrD9b0g,Sushi Ichiban Ellesmere,"80 Ellesmere Road, Unit 1",M1R 4C2,43.7592178597,-79.3111342209,126,1,"{'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'WiFi': ""'no'"", 'Caters': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Sushi Bars, Japanese","{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}","{'type': 'Point', 'coordinates': [-79.3111342209, 43.7592178597]}"
XMC8dNXGhenlAM9vCH31Kg,Cauldron Ice Cream,502 Queen Street W,M5V 2B3,43.6478885,-79.401308,34,1,,"Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}","{'type': 'Point', 'coordinates': [-79.401308, 43.6478885]}"
C-w-YpEoMnVdUJuapFj62A,Eldertreks,23 Clinton Street,M6J 2N9,43.654531,-79.4134743,3,1,,"Travel Services, Tours, Hotels & Travel","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4134743, 43.654531]}"
LqW-9eVxW1aTRUN8lQwA6w,Boyana Hairworks,283 Dufferin St,M6K 1Z7,43.6391706,-79.4272676,7,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons",,"{'type': 'Point', 'coordinates': [-79.4272676, 43.6391706]}"
_1pJGqX6zwElaiaKGjvQ4A,Jerkup Central,"2201 Brimley Road, Unit #5",M1S 4N7,43.789956322,-79.2689159239,8,1,"{'RestaurantsReservations': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'""}","Gluten-Free, Restaurants, Caribbean, Event Planning & Services, Caterers","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0'}","{'type': 'Point', 'coordinates': [-79.2689159239, 43.789956322]}"
D0UFqJq9rAM5GRKEollukQ,Truway Alignments,410 Eastern Avenue,M4M 1B7,43.6574372,-79.3440512,6,1,,"Auto Repair, Automotive","{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:15-17:30', 'Friday': '8:0-17:30', 'Saturday': '8:30-13:0'}","{'type': 'Point', 'coordinates': [-79.3440512, 43.6574372]}"
OpENRmFWo4BZXiAMCj9PFA,Browmance,66 Fort York Boulevard,M5V 4A6,43.6381825,-79.4023712,13,0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Skin Care, Beauty & Spas, Hair Removal, Eyelash Service, Waxing, Makeup Artists","{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4023712, 43.6381825]}"
KPN2DrKYbRilqCLKAkijBg,Up with Pup,Coxwell & Danforth Avenue,M4J 1K2,43.6835152455,-79.3267822266,3,0,,"Pet Services, Pet Training, Pets","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3267822266, 43.6835152455]}"
mtWDFVtQPOgCjbMdD5w9xw,Kilgour's Bar Meets Grill,509 Bloor St W,M5S 1Y2,43.6654984,-79.4084269,23,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'loud'"", 'WiFi': ""u'no'""}","Bars, Pubs, Nightlife","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4084269, 43.6654984]}"
baVE8JIAUSASu4GctKy46g,Opera Bob's Public House,1112 Dundas St W,M6J,43.6496161309,-79.4200101692,25,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False'}","Nightlife, Local Flavor, Pubs, Bars",,"{'type': 'Point', 'coordinates': [-79.4200101692, 43.6496161309]}"
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,792 Bathurst St,M5R 3G1,43.6653686,-79.4115376,28,0,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False'}","Sandwiches, Burgers, Restaurants, Delis",,"{'type': 'Point', 'coordinates': [-79.4115376, 43.6653686]}"
q2XI2hh3MuUGv1nesyhEuw,Highgate Computer,359 Coxwell Avenue,M4L 3B8,43.6758424,-79.3200849,3,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Computers, Mobile Phone Repair, Local Services, Shopping, IT Services & Computer Repair","{'Monday': '11:30-20:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '12:0-19:0'}","{'type': 'Point', 'coordinates': [-79.3200849, 43.6758424]}"
JPgBO-7imIPdc2XBkvynpQ,Eat My Martini,648 College St,M6G 1B8,43.6551707,-79.4160668,61,0,"{'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'very_loud'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Nightlife, Lounges, Bars","{'Monday': '18:0-1:0', 'Tuesday': '18:0-1:0', 'Wednesday': '18:0-1:0', 'Thursday': '18:0-1:30', 'Friday': '18:0-2:0', 'Saturday': '18:0-2:0', 'Sunday': '18:0-0:0'}","{'type': 'Point', 'coordinates': [-79.4160668, 43.6551707]}"
725JDJNs4lmn8a35PGliKA,Good Cheese,614 Gerrard Street E,M4M 1Y3,43.6658712,-79.351462,8,1,"{'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False', 'BikeParking': 'True'}","Bars, Specialty Food, Nightlife, Food, Beer Bar, Cheese Shops, Wine Bars","{'Monday': '11:0-19:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-19:0'}","{'type': 'Point', 'coordinates': [-79.351462, 43.6658712]}"
UqVqvLZtd6hDoa2H7-KqKg,Magpie Taproom,831 Dundas St W,M6J 1V4,43.6515576,-79.4091801,24,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True'}","Local Flavor, Arts & Entertainment, Nightlife, Bars, Music Venues","{'Monday': '19:0-2:0', 'Tuesday': '19:0-2:0', 'Wednesday': '19:0-2:0', 'Thursday': '19:0-2:0', 'Friday': '19:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '19:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4091801, 43.6515576]}"
T0KzIROKNijGQFutw6XCmA,Duncan Fremlin,150 Homewood Avenue,M4Y 2J6,43.6677215,-79.3765556,5,1,{'ByAppointmentOnly': 'True'},"Real Estate, Real Estate Agents, Home Services","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0'}","{'type': 'Point', 'coordinates': [-79.3765556, 43.6677215]}"
